Product_Name,Price,Ratings,Product_Link,Product_Image
Apple iPhone XR - 64GB - Coral (Unlocked) A1984 (CDMA + GSM),"INR 41,158.42",5.0 out of 5 stars.,https://www.ebay.com/itm/Apple-iPhone-XR-64GB-Coral-Unlocked-A1984-CDMA-GSM/402313269161?epid=23023709328&_trkparms=ispr%3D1&hash=item5dabbd4fa9:g:bbAAAOSw51xe~Nt5&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkTboA95HSvGa1O5UmCCGJLpte2he05OGI7LZ5%2BYbC7Ww%2F3ltvZ3nX0FbNcS%2FROwyM1JkMzPpkkJxBwTrDTx48XFYrEBE1zxfVKRl%2F89ZyLLcgnaGkOwn9Aw1ituyyaEjSg4KCgaPVWtFYwdnMZM0CPJIt59LdXwbqOzcM%2FOKhg3BplXgMPHM1MsDzyOfnQqaJy9y6mOZDgRHWx8koxT8%2FnTXPxqjjNCu3JP%2B7uIB0S%2BJm%2BLl5Dc2PXEx3GFAehjck1RUEHeJXqf%2Bf7ji3%2F8jTzJx0yzkhzQl7%2BgkLaIvNn2nuzNDSSDifezhawCOQKnmpDRE6Fib5DNl9I2zrwOfiL1B4GL95m3n9ka0IGcclkwcigisNf0qGy1fXXq%2BhpQQ0hRdCzY%2F0F3Zxd%2Bk6BS%2FAMU8JMoTjO3IBb65zEz4LDcJbpOYs57ID2YG41dHM63dk9mC0vfPSCsjkQxgFA%2Fl3sLgtzjbVGl4yi%2B7acEKEhISj6G7FFUCAMxWI1ZaoAaDse%2F9Mjzm1UztVdgPCHATA1r9PRCPJNLBnBBmukubKUvYE4q4Lf7aqopB%2BYWspoNlohhAssBynDQBWqJGxuNW%2Bs%2BIrOClKPNGiEPrfaFtIbK58%2B9zqsE0nAZnAb1RMZg%2BWwPmczYXdVn1v%2Faj8e7KGTPmZHeCNkJf%2BZcssau7JnX8b%2BTofbu7sswjmNlj9uXLxd%2Fu0ehFzLSnh5K8SCHUoeR2i2DG4WEYrSOiOfIrKDDtjL5Cmxuq%2FYOKJ6DkjAxli&checksum=402313269161b64ec66e68874d5092611347c2ae8b7d,https://i.ebayimg.com/thumbs/images/g/bbAAAOSw51xe~Nt5/s-l225.jpg
 Apple iPhone XR - 64GB - Black AT&T A1984 (CDMA + GSM) CELAN ESN APPLE Warranty,"INR 36,667.66",5.0 out of 5 stars.,https://www.ebay.com/itm/Apple-iPhone-XR-64GB-Black-AT-T-A1984-CDMA-GSM-CELAN-ESN-APPLE-Warranty/224036726628?epid=17023707251&_trkparms=ispr%3D1&hash=item3429a12764:g:3nwAAOSwFINePBFp&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkgCVySCgrNFPU8Iu85TabMNmBnL1i5iPlNjmmoyDICAogi122WxGSzvpy3JCAJGZ9gVjlKy9FYFJYMDgh2ilJm1p0e6%2FgXiCxxLhepk8m8ULKb2OuVb5heOoz1%2BVIS7zlJUK7mIKYq4uDtIwgzl7mWbiyWFaiQA%2BE%2BNhAewsuA1u6E4pa7WJka0hAwLg%2Fh5X31rJp8pwSrxbNZv49qR4bI98I7EkdnVm3VAadDWqODEjzpeBNRG%2BdY9VJuRsHJIbtPlZY7iCiRr1MN35Js39sIBOuqT3cneWUKG3rSqCu%2FnNc%2Bna6%2FYpADm%2Fe0v4WaJJlxlZBDrUuvVWqBRXih2I21MPjSYl0Fp8FdLJ0ecqP28EqGG9mtGSqkiEwRuAUzPWnY9gnp7h2j%2FxtPnQPHRU0V%2FJUX%2FpIXBJJm1pfRXgLpDsHPqanJDv1pfXRns3acYnRHzEixuEd5Tid7nX1PizxD4gmO7sE3ku0vmFr%2BMeZVNNkrLoetaGmrBrohb%2FrE1bR8Z7QvQNiSQKO5UO8cQ6ySm%2FA85ePwgUUXfmHtx%2FeB7l%2Fo3st2PFj780pITEwqfLgCR1tsXqdmRpCvGD3NxU6hvrTABgCF3h06aXAo%2BGYtMEU4QDenKzqNBgnd2qAfRb%2FVCsRqoYM3j3OcQL%2By7ggw0UzNhaocYlOSstcMutEn3peh23%2BVuFeyuQe78OZnlD4JonBKnPEwE%2Bz5GqOmnKW%2FVnYFPLoF%2B7T8yQtLki%2BU68d4nIP%2B14Swa9dmLi50xi5&checksum=224036726628b64ec66e68874d5092611347c2ae8b7d,https://i.ebayimg.com/thumbs/images/g/3nwAAOSwFINePBFp/s-l225.jpg
Apple iPhone 7 Plus (128gb) LTE Globally Unlocked (A1784) MiNT ExTRAs {iOS13}86%,"INR 24,470.55",4.5 out of 5 stars.,https://www.ebay.com/itm/Apple-iPhone-7-Plus-128gb-LTE-Globally-Unlocked-A1784-MiNT-ExTRAs-iOS13-86/333679512003?epid=225207966&_trkparms=ispr%3D1&hash=item4db0d949c3:g:DNgAAOSwF~9fIJYZ&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkCrLl8erj3ATP5raQxjc%2F%2Bx4SxQeDQmgI17RUcwSWPg42U%2F3DDHapcAC4rJ7RfBbtPqRU%2BKltIz%2B8fIqDiZ8LuAeRw4RR4dJi0I6IWqpf6ZOkDWPJKny4pDWMpAjeAqVrFz%2BqiONFrWvevLmVvDcmEMpmjg%2BNsMu8yWbz6STZBA3461fGhWQCUq%2B47d83lyD40DeY08JiFcIrGdq%2FgBT%2BU%2B9i4b6x6qXwPtYIQnVXpBjs8PTc2t9IjWiBsJRHO8B5A3Npowv2tjxbtNffGHdSS8MN1NJnTZtV4H52FR09B%2BcM5tkPriEv24hzo4suQQ2r4HZn7KcPqtaD1Nxp4l8%2BsQYzkLaMbqRfoZMCh2wkc%2FIX0TNQocvqEskRyFIIYi32zCeQOGgOxs6fkftwzWtvewoVHQadWf0bZBw%2FFvZ9jkxEc%2FGTiTZXmP84Rt9h4rca%2FGO1oHkcS1Zt8Ieq7k9caLCjbDv9fHQ5oMV7y2ZPgwpF9L1vCWe7VdTfrrhyZFQ5umE9wrbL%2BnJDobPHEhOsrOudn%2BE44w4bB45uIzvoRBgnq42lgAqiaOBhLsRX6qfOEUQnJkgjxiRjolS8R052vqt3c4CgyEqr7U%2Fad7Rr4SCTbYWg8PrZBFknCxrLrVBgIyJP02%2BU8IUKGuCGUsg%2BKALheeUDH3qNw7vE7vretgojlLDKLd73koe4fJiKjhbnWSzBMxPhdG40U1LP%2BWkntyTHvaGce%2Fs2OmtuOTSu0pvU%2BCaHfhigrKeet08JEzHx&checksum=333679512003b64ec66e68874d5092611347c2ae8b7d,https://i.ebayimg.com/thumbs/images/g/DNgAAOSwF~9fIJYZ/s-l225.jpg
Apple iPhone 6 - 16GB - Space Gray (Unlocked) A1549 (CDMA + GSM),"INR 8,979.27",5.0 out of 5 stars.,https://www.ebay.com/itm/Apple-iPhone-6-16GB-Space-Gray-Unlocked-A1549-CDMA-GSM/133489991182?epid=851429941&hash=item1f149f9e0e:g:EG0AAOSww8de6l85,https://i.ebayimg.com/thumbs/images/g/EG0AAOSww8de6l85/s-l225.jpg
Apple iPhone XS (256gb) Verizon Globally Unlocked (A1920) Gold MiNT {iOS13}89%,"INR 49,913.94",-1,https://www.ebay.com/itm/Apple-iPhone-XS-256gb-Verizon-Globally-Unlocked-A1920-Gold-MiNT-iOS13-89/333652937582?_trkparms=ispr%3D1&hash=item4daf43cb6e:g:4VYAAOSwfaZe--3f&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkCrLl8erj3ATP5raQxjc%2F%2B%2BJO4EYgh5x2LAy9gGGiwXXd4%2FtMtB%2F%2FT0ZtpTL8ORA5tbbRLDjuInHBErpWsHF8m6bh1AMBy3kSo50Qk%2BHo9nYh6TYsHvrRFC4ToNuqrEtkVCuU47SQfbtdKd6cVSAHLJVDb8jSGNpov1EKNlXVL%2FbSa6DfWETpGN9MLrdoOoGe573Sk0vVJOQx5CUNULVWvhBeLrKyjAPzrXebt3Bq%2BNnHte148bePYuOK3SVNjQajU47VGaNjC2lHPrq9xitGpeHcJ1gocEQbFIUm2uSJRlooe8MoChTMliE9wpNc%2B5FW2IFQfBjRymORnmFgCHXRGaC8jQHGsZYxKsY%2F1BMsMl1bMs9UcyOda7dvWZfdUinr1bvKEF4Dj5NOUu7uDvKIZfBLCKAi6oAwPWNDk3YPU5xV9KXlsVK4RUwvovgzRleo9jdiNhOV6u1uPT%2F6%2Fnkm7yFvSxgub4sXwdAsiiNIXMs3ojFvwn5EUhzFHYgYD6S6yPli4MzV6kD0Za6KwVswd3Ie7vOF3sktGjYk8QUkpgqd9pTIelHbOY6J%2Bjei6k7OLN6AIEmdRvTvhZdnz%2FJBJTEinFuhFLf3LAQf9EhLwebLIF%2FlWb7MxfInpE6Dinzn3TFMPshw07mcjGtnXqHU7MDthB5gTBJ7wN3q50AGoF1uVOmMsVvCFD7u8520wnU5MGRJv8PN9cnVinfEbBZTRSv6vHbSaTlV8ZVfR1jXqtiylD6PZjumEmfacINCRRWN&checksum=333652937582b64ec66e68874d5092611347c2ae8b7d,https://i.ebayimg.com/thumbs/images/g/4VYAAOSwfaZe--3f/s-l225.jpg
APPLE IPHONE X SILVER 256GB WITH CHARGING CORD,"INR 36,657.19",-1,https://www.ebay.com/itm/APPLE-IPHONE-X-SILVER-256GB-WITH-CHARGING-CORD/333668609876?hash=item4db032ef54:g:n-EAAOSwsKFfMsV8,https://i.ebayimg.com/thumbs/images/g/n-EAAOSwsKFfMsV8/s-l225.jpg
Apple iPhone XR (PRODUCT)RED - 64GB - (Unlocked) A1984 (CDMA + GSM),"INR 41,158.42",4.5 out of 5 stars.,https://www.ebay.com/itm/Apple-iPhone-XR-PRODUCT-RED-64GB-Unlocked-A1984-CDMA-GSM/372904695066?epid=8023710610&hash=item56d2da151a:g:iC8AAOSwl0pdB3FI,https://i.ebayimg.com/thumbs/images/g/iC8AAOSwl0pdB3FI/s-l225.jpg
Apple iPhone 7 - 32GB - Rose Gold (Unlocked) A1778 (GSM),"INR 14,965.95",4.5 out of 5 stars.,https://www.ebay.com/itm/Apple-iPhone-7-32GB-Rose-Gold-Unlocked-A1778-GSM/283948507345?epid=240455139&hash=item421ca660d1:g:h5kAAOSwACBfDrH6,https://i.ebayimg.com/thumbs/images/g/h5kAAOSwACBfDrH6/s-l225.jpg
Apple iPhone 8 - 256GB - Silver (Factory Unlocked) Smartphone,"INR 104,765.40",4.5 out of 5 stars.,https://www.ebay.com/itm/Apple-iPhone-8-256GB-Silver-Factory-Unlocked-Smartphone/142512004242?epid=239009462&hash=item212e609c92:g:Y18AAOSw4PxaHuiO,https://i.ebayimg.com/thumbs/images/g/Y18AAOSw4PxaHuiO/s-l225.jpg
Apple iPhone 6  64GB Space Gray Ting Sprint A1586 CDMA GSM MG6G2LL/A Touch Works,"INR 6,734.27",4.0 out of 5 stars.,https://www.ebay.com/itm/Apple-iPhone-6-64GB-Space-Gray-Ting-Sprint-A1586-CDMA-GSM-MG6G2LL-A-Touch-Works/333682203327?epid=238487808&hash=item4db1025abf:g:lWEAAOSwr65fMDzK,https://i.ebayimg.com/thumbs/images/g/lWEAAOSwr65fMDzK/s-l225.jpg
